kmer_AAT,kmer_CCT,kmer_TCC,kmer_CAT,kmer_GGC,genome_length_y,host,kmer_ACT,kmer_GCG,kmer_ATG,lineage,kmer_GTT,kmer_CTT,kmer_GCA,kmer_GGA,gc_content,kmer_CAG,year,kmer_GAA,kmer_GAT,kmer_GGG,kmer_CGA,kmer_ATA,kmer_TAC,kmer_TGT,kmer_GTC,kmer_ATC,kmer_CGT,kmer_GTA,kmer_CTG,kmer_ACG,kmer_GGT,kmer_GCT,kmer_TAT,kmer_AGA,known_genotype,description,kmer_AAA,kmer_CGG,kmer_AGC,genotype,kmer_TGA,kmer_CTC,kmer_CCA,kmer_GAG,kmer_CCG,kmer_TAG,total_mutations,kmer_ACC,kmer_GTG,kmer_AGG,kmer_GCC,kmer_GAC,kmer_TTC,kmer_AGT,data_source,kmer_TAA,sample_id,kmer_TTA,kmer_TGG,kmer_TCA,serotype,kmer_CAC,kmer_TTT,kmer_CGC,length_diff,kmer_AAG,location,kmer_TCT,mutation_density,genome_length_x,country,kmer_AAC,is_complete,kmer_ATT,kmer_CCC,kmer_TGC,kmer_TCG,genome_length,kmer_CAA,kmer_TTG,kmer_CTA,kmer_ACA
0.02425876,0.008086253,0.008086253,0.018867925,0.01212938,1486.0,Human,0.013477089,0.0020215632,0.028975742,2II_F.2.1,0.015498652,0.010107817,0.01684636,0.03773585,0.44010767,0.026280323,2020,0.038409702,0.015498652,0.014824797,0.0040431265,0.012803234,0.009433962,0.022237197,0.011455526,0.014150944,0.004716981,0.0074123987,0.012803234,0.0033692722,0.009433962,0.01212938,0.01212938,0.026954178,True,hDenV2/Indonesia/YO-MU-00673/2020,0.04514825,0.0053908355,0.012803234,II,0.016172506,0.011455526,0.013477089,0.01684636,0.004716981,0.012803234,12.0,0.009433962,0.01684636,0.025606468,0.008760108,0.014150944,0.009433962,0.014824797,gisaid,0.0074123987,MH827539.1,0.010781671,0.028301887,0.020889487,DENV2,0.022911051,0.01212938,0.0026954177,0.0,0.02425876,Asia / Indonesia / Yogyakarta / Yogyakarta,0.011455526,0.0080753701211305,10176.0,,0.02425876,True,0.014824797,0.0067385444,0.01212938,0.00606469,,0.027628032,0.020215634,0.010781671,0.044474393
0.018991966,0.008765522,0.010956903,0.022644266,0.0116873635,1486.0,Human,0.013148284,0.0021913806,0.027027028,2II_F.1.1,0.012417823,0.0116873635,0.016800584,0.03944485,0.41722745,0.024835646,2024,0.03871439,0.014609204,0.016800584,0.0051132212,0.012417823,0.006574142,0.016800584,0.012417823,0.013148284,0.0029218409,0.006574142,0.015339664,0.0058436817,0.009495983,0.016070124,0.008765522,0.03140979,True,hDenV2/Indonesia/un-INMI-D616/2024,0.041636232,0.006574142,0.014609204,II,0.013878743,0.0116873635,0.017531045,0.018261505,0.0029218409,0.013148284,11.0,0.010956903,0.010956903,0.027757486,0.007304602,0.018261505,0.0102264425,0.013148284,gisaid,0.008765522,MW512451.1,0.008765522,0.026296567,0.020452885,DENV2,0.022644266,0.0116873635,0.0021913806,0.0,0.030679328,Asia / Indonesia,0.0102264425,0.0074024226110363,10458.0,,0.026296567,True,0.012417823,0.008035062,0.013878743,0.0058436817,,0.028487947,0.017531045,0.009495983,0.043827612
0.022237197,0.009433962,0.010107817,0.01954178,0.011455526,1486.0,Human,0.010781671,0.0020215632,0.026954178,2II_D.2,0.013477089,0.010107817,0.01684636,0.038409702,0.4502019,0.025606468,2010,0.037061993,0.014824797,0.01954178,0.004716981,0.014150944,0.004716981,0.017520215,0.013477089,0.013477089,0.00606469,0.009433962,0.012803234,0.0053908355,0.011455526,0.01212938,0.014150944,0.026954178,True,hDenV2/Indonesia/SN-MKSWS80394/2010,0.04043127,0.0053908355,0.01212938,II,0.014824797,0.010781671,0.017520215,0.01684636,0.0040431265,0.013477089,11.0,0.011455526,0.013477089,0.028975742,0.009433962,0.015498652,0.010107817,0.014824797,gisaid,0.008760108,KC762680.1,0.010107817,0.026954178,0.021563342,DENV2,0.02425876,0.012803234,0.0026954177,0.0,0.026954178,Asia / Indonesia / South Sulawesi / Makassar,0.008760108,0.0074024226110363,10723.0,,0.023584906,True,0.016172506,0.0074123987,0.014150944,0.0074123987,,0.026954178,0.01954178,0.0074123987,0.04043127
0.022237197,0.009433962,0.010107817,0.01954178,0.011455526,1486.0,Human,0.010781671,0.0020215632,0.026954178,2II_D.2,0.013477089,0.010107817,0.01684636,0.038409702,0.4502019,0.025606468,2010,0.037061993,0.014824797,0.01954178,0.004716981,0.014150944,0.004716981,0.017520215,0.013477089,0.013477089,0.00606469,0.009433962,0.012803234,0.0053908355,0.011455526,0.01212938,0.014150944,0.026954178,True,hDenV2/Indonesia/SN-MKSWS79a393/2010,0.04043127,0.0053908355,0.01212938,II,0.014824797,0.010781671,0.017520215,0.01684636,0.0040431265,0.013477089,11.0,0.011455526,0.013477089,0.028975742,0.009433962,0.015498652,0.010107817,0.014824797,gisaid,0.008760108,KC762679.1,0.010107817,0.026954178,0.021563342,DENV2,0.02425876,0.012803234,0.0026954177,0.0,0.026954178,Asia / Indonesia / South Sulawesi / Makassar,0.008760108,0.0074024226110363,10723.0,,0.023584906,True,0.016172506,0.0074123987,0.014150944,0.0074123987,,0.026954178,0.01954178,0.0074123987,0.04043127
0.020889487,0.009433962,0.009433962,0.022911051,0.012803234,1486.0,Human,0.011455526,0.0026954177,0.026280323,2II_E,0.015498652,0.010107817,0.01684636,0.03908356,0.45087484,0.024932615,2010,0.037061993,0.013477089,0.01684636,0.00606469,0.014824797,0.0074123987,0.01819407,0.01212938,0.013477089,0.0053908355,0.0067385444,0.014150944,0.00606469,0.010107817,0.014824797,0.011455526,0.026280323,True,hDenV2/Indonesia/SN-MKSWS73392/2010,0.041778974,0.0067385444,0.014150944,II,0.014150944,0.010781671,0.015498652,0.01819407,0.0040431265,0.014150944,11.0,0.010781671,0.014150944,0.028975742,0.008760108,0.016172506,0.01212938,0.014824797,gisaid,0.008086253,KC762678.1,0.010107817,0.026280323,0.022911051,DENV2,0.021563342,0.013477089,0.0020215632,0.0,0.026954178,Asia / Indonesia / South Sulawesi / Makassar,0.008760108,0.0074024226110363,10723.0,,0.022911051,True,0.014150944,0.0067385444,0.014150944,0.0074123987,,0.025606468,0.017520215,0.009433962,0.039757412
0.021563342,0.008760108,0.009433962,0.020215634,0.012803234,1486.0,Human,0.01212938,0.0026954177,0.026280323,2II_E,0.015498652,0.011455526,0.01684636,0.03908356,0.45154777,0.025606468,2008,0.03773585,0.013477089,0.01684636,0.00606469,0.014150944,0.0067385444,0.01819407,0.01212938,0.012803234,0.00606469,0.0074123987,0.012803234,0.00606469,0.009433962,0.014824797,0.012803234,0.027628032,True,hDenV2/Indonesia/SN-MKS371/2008,0.03908356,0.00606469,0.013477089,II,0.014150944,0.010107817,0.014824797,0.01819407,0.004716981,0.014150944,10.0,0.010107817,0.014150944,0.028975742,0.008760108,0.01684636,0.012803234,0.015498652,gisaid,0.009433962,KC762657.1,0.010107817,0.026280323,0.020889487,DENV2,0.022237197,0.010781671,0.0026954177,0.0,0.027628032,Asia / Indonesia / South Sulawesi / Makassar,0.010107817,0.0067294751009421,10723.0,,0.022237197,True,0.014824797,0.0074123987,0.014150944,0.0074123987,,0.02425876,0.018867925,0.011455526,0.039757412
0.021563342,0.008760108,0.009433962,0.020215634,0.012803234,1486.0,Human,0.01212938,0.0026954177,0.026280323,2II_E,0.015498652,0.011455526,0.01684636,0.03908356,0.45154777,0.025606468,2008,0.03773585,0.013477089,0.01684636,0.00606469,0.014150944,0.0067385444,0.01819407,0.01212938,0.012803234,0.00606469,0.0074123987,0.012803234,0.00606469,0.009433962,0.014824797,0.012803234,0.027628032,True,hDenV2/Indonesia/SN-MKS-2210373/2008,0.03908356,0.00606469,0.013477089,II,0.014150944,0.010107817,0.014824797,0.01819407,0.004716981,0.014150944,10.0,0.010107817,0.014150944,0.028975742,0.008760108,0.01684636,0.012803234,0.015498652,gisaid,0.009433962,KC762659.1,0.010107817,0.026280323,0.020889487,DENV2,0.022237197,0.010781671,0.0026954177,0.0,0.027628032,Asia / Indonesia / South Sulawesi / Makassar,0.010107817,0.0067294751009421,10723.0,,0.022237197,True,0.014824797,0.0074123987,0.014150944,0.0074123987,,0.02425876,0.018867925,0.011455526,0.039757412
0.020215634,0.008760108,0.008760108,0.022237197,0.012803234,1486.0,Human,0.012803234,0.0026954177,0.026280323,2II_E,0.015498652,0.010107817,0.01684636,0.03908356,0.45222074,0.024932615,2008,0.03773585,0.013477089,0.017520215,0.00606469,0.014150944,0.0074123987,0.01819407,0.01212938,0.013477089,0.0053908355,0.0074123987,0.014150944,0.00606469,0.010107817,0.013477089,0.01212938,0.026954178,True,hDenV2/Indonesia/SN-MKS-2204381/2008,0.039757412,0.0067385444,0.013477089,II,0.014150944,0.010781671,0.014824797,0.01819407,0.004716981,0.014150944,11.0,0.010107817,0.013477089,0.028975742,0.009433962,0.016172506,0.01212938,0.014824797,gisaid,0.0074123987,KC762667.1,0.010107817,0.026280323,0.022911051,DENV2,0.021563342,0.013477089,0.0026954177,0.0,0.026954178,Asia / Indonesia / South Sulawesi / Makassar,0.009433962,0.0074024226110363,10723.0,,0.02425876,True,0.014150944,0.0074123987,0.013477089,0.0074123987,,0.026280323,0.017520215,0.009433962,0.04043127
0.021563342,0.008760108,0.009433962,0.020889487,0.011455526,1486.0,Human,0.011455526,0.0020215632,0.026954178,2II_D.2,0.013477089,0.010781671,0.01684636,0.038409702,0.45222074,0.026280323,2008,0.037061993,0.014150944,0.01954178,0.004716981,0.012803234,0.0053908355,0.017520215,0.012803234,0.013477089,0.00606469,0.009433962,0.012803234,0.0053908355,0.011455526,0.012803234,0.01212938,0.026954178,True,hDenV2/Indonesia/SN-MKS-2198386/2008,0.04043127,0.0053908355,0.013477089,II,0.014824797,0.010781671,0.017520215,0.01684636,0.0040431265,0.013477089,11.0,0.010781671,0.013477089,0.028975742,0.010107817,0.016172506,0.010107817,0.014150944,gisaid,0.008760108,KC762672.1,0.010107817,0.026954178,0.021563342,DENV2,0.02425876,0.013477089,0.0026954177,0.0,0.026954178,Asia / Indonesia / South Sulawesi / Makassar,0.008760108,0.0074024226110363,10723.0,,0.023584906,True,0.015498652,0.0074123987,0.014150944,0.0074123987,,0.026280323,0.01954178,0.0074123987,0.041778974
0.020215634,0.009433962,0.008760108,0.020889487,0.012803234,1486.0,Human,0.01212938,0.0026954177,0.025606468,2II_E,0.015498652,0.009433962,0.01684636,0.03908356,0.45289367,0.024932615,2008,0.037061993,0.013477089,0.017520215,0.00606469,0.014824797,0.0067385444,0.017520215,0.01212938,0.01212938,0.0053908355,0.0074123987,0.014824797,0.0067385444,0.010781671,0.014150944,0.012803234,0.026280323,True,hDenV2/Indonesia/SN-MKS-2145378/2008,0.04110512,0.0074123987,0.014150944,II,0.014150944,0.010781671,0.015498652,0.01819407,0.0040431265,0.014150944,13.0,0.010781671,0.013477089,0.028975742,0.009433962,0.016172506,0.01212938,0.014824797,gisaid,0.008086253,KC762664.1,0.010107817,0.026280323,0.022237197,DENV2,0.022911051,0.013477089,0.0020215632,0.0,0.026954178,Asia / Indonesia / South Sulawesi / Makassar,0.008760108,0.0087483176312247,10723.0,,0.023584906,True,0.014824797,0.0074123987,0.014150944,0.0074123987,,0.025606468,0.017520215,0.009433962,0.039757412
0.022911051,0.008760108,0.009433962,0.021563342,0.01212938,1486.0,Human,0.011455526,0.0026954177,0.026954178,2II_F,0.016172506,0.008760108,0.01684636,0.04043127,0.44952893,0.025606468,2008,0.037061993,0.014150944,0.01684636,0.0053908355,0.013477089,0.0067385444,0.01954178,0.009433962,0.013477089,0.0033692722,0.0074123987,0.014150944,0.00606469,0.008760108,0.012803234,0.011455526,0.028301887,True,hDenV2/Indonesia/SN-MKS-IF014382/2008,0.039757412,0.00606469,0.014150944,II,0.014824797,0.010781671,0.01684636,0.01954178,0.004716981,0.014150944,10.0,0.010781671,0.012803234,0.028301887,0.010107817,0.017520215,0.010781671,0.014150944,gisaid,0.0074123987,KC762668.1,0.010781671,0.026954178,0.021563342,DENV2,0.023584906,0.015498652,0.0033692722,0.0,0.025606468,Asia / Indonesia / South Sulawesi / Makassar,0.008760108,0.0067294751009421,10723.0,,0.022237197,True,0.016172506,0.0074123987,0.012803234,0.004716981,,0.026280323,0.01954178,0.008086253,0.041778974
0.021563342,0.008760108,0.010781671,0.021563342,0.010781671,1486.0,Human,0.013477089,0.0026954177,0.027628032,2II_D.3,0.014824797,0.010107817,0.016172506,0.038409702,0.4475101,0.026280323,2008,0.03773585,0.014150944,0.018867925,0.004716981,0.012803234,0.0074123987,0.018867925,0.01212938,0.01212938,0.0040431265,0.008760108,0.014150944,0.004716981,0.010781671,0.013477089,0.011455526,0.027628032,True,hDenV2/Indonesia/SN-MKS-2018387/2008,0.039757412,0.004716981,0.014150944,II,0.015498652,0.010781671,0.01819407,0.017520215,0.0026954177,0.013477089,12.0,0.010107817,0.012803234,0.027628032,0.008760108,0.016172506,0.010107817,0.014824797,gisaid,0.008760108,KC762673.1,0.010781671,0.027628032,0.020215634,DENV2,0.022911051,0.014824797,0.0026954177,0.0,0.026954178,Asia / Indonesia / South Sulawesi / Makassar,0.008086253,0.0080753701211305,10723.0,,0.023584906,True,0.016172506,0.0074123987,0.013477089,0.00606469,,0.025606468,0.020215634,0.008760108,0.041778974
0.021563342,0.008760108,0.010107817,0.022237197,0.011455526,1486.0,Human,0.013477089,0.0026954177,0.027628032,2II_D.3,0.014824797,0.010781671,0.016172506,0.038409702,0.448856,0.025606468,2008,0.03773585,0.014150944,0.020215634,0.0053908355,0.013477089,0.008086253,0.018867925,0.01212938,0.01212938,0.0040431265,0.008760108,0.013477089,0.0053908355,0.011455526,0.012803234,0.011455526,0.026954178,True,hDenV2/Indonesia/SN-MKS-2167388/2008,0.03908356,0.0053908355,0.013477089,II,0.014824797,0.010107817,0.017520215,0.01684636,0.0033692722,0.013477089,11.0,0.010107817,0.012803234,0.028301887,0.009433962,0.016172506,0.010781671,0.014150944,gisaid,0.008760108,KC762674.1,0.010781671,0.027628032,0.020889487,DENV2,0.021563342,0.014824797,0.0026954177,0.0,0.026954178,Asia / Indonesia / South Sulawesi / Makassar,0.008086253,0.0074024226110363,10723.0,,0.023584906,True,0.016172506,0.0074123987,0.013477089,0.00606469,,0.025606468,0.020215634,0.008760108,0.04043127
0.021563342,0.008760108,0.010107817,0.021563342,0.011455526,1486.0,Human,0.013477089,0.0026954177,0.027628032,2II_D.3,0.014824797,0.010781671,0.016172506,0.038409702,0.4502019,0.025606468,2008,0.03773585,0.014150944,0.020215634,0.0053908355,0.012803234,0.0074123987,0.01819407,0.01212938,0.01212938,0.004716981,0.008760108,0.013477089,0.0053908355,0.011455526,0.012803234,0.011455526,0.026954178,True,hDenV2/Indonesia/SN-MKS-2032389/2008,0.03908356,0.0053908355,0.013477089,II,0.014824797,0.010107817,0.017520215,0.01684636,0.0033692722,0.013477089,11.0,0.010107817,0.012803234,0.028301887,0.009433962,0.016172506,0.011455526,0.014150944,gisaid,0.008760108,KC762675.1,0.010781671,0.027628032,0.020889487,DENV2,0.022911051,0.014150944,0.0026954177,0.0,0.026954178,Asia / Indonesia / South Sulawesi / Makassar,0.008086253,0.0074024226110363,10723.0,,0.023584906,True,0.016172506,0.0074123987,0.013477089,0.0067385444,,0.025606468,0.01954178,0.008760108,0.04110512
0.01954178,0.009433962,0.008760108,0.021563342,0.012803234,1486.0,Human,0.012803234,0.0026954177,0.025606468,2II_E,0.015498652,0.010107817,0.01684636,0.03908356,0.4535666,0.024932615,2008,0.037061993,0.013477089,0.017520215,0.00606469,0.014824797,0.0067385444,0.01819407,0.01212938,0.012803234,0.0053908355,0.0074123987,0.014824797,0.0067385444,0.010107817,0.014150944,0.01212938,0.026280323,True,hDenV2/Indonesia/SN-MKS-2024377/2008,0.04110512,0.0074123987,0.014150944,II,0.014150944,0.010781671,0.015498652,0.01819407,0.0040431265,0.014150944,12.0,0.010781671,0.013477089,0.028975742,0.009433962,0.016172506,0.01212938,0.014824797,gisaid,0.008086253,KC762663.1,0.009433962,0.025606468,0.022911051,DENV2,0.022911051,0.013477089,0.0020215632,0.0,0.026954178,Asia / Indonesia / South Sulawesi / Makassar,0.008760108,0.0080753701211305,10723.0,,0.02425876,True,0.013477089,0.0074123987,0.014150944,0.0074123987,,0.025606468,0.017520215,0.009433962,0.039757412
0.021563342,0.008760108,0.009433962,0.020889487,0.011455526,1486.0,Human,0.011455526,0.0020215632,0.026954178,2II_D.2,0.013477089,0.010781671,0.01684636,0.038409702,0.45222074,0.026280323,2008,0.037061993,0.014150944,0.01954178,0.004716981,0.012803234,0.0053908355,0.017520215,0.012803234,0.013477089,0.00606469,0.009433962,0.012803234,0.0053908355,0.011455526,0.012803234,0.01212938,0.026954178,True,hDenV2/Indonesia/SN-MKS-2108385/2008,0.04043127,0.0053908355,0.013477089,II,0.014824797,0.010781671,0.017520215,0.01684636,0.0040431265,0.013477089,11.0,0.010781671,0.013477089,0.028975742,0.010107817,0.016172506,0.010107817,0.014150944,gisaid,0.008760108,KC762671.1,0.010107817,0.026954178,0.021563342,DENV2,0.02425876,0.013477089,0.0026954177,0.0,0.026954178,Asia / Indonesia / South Sulawesi / Makassar,0.008760108,0.0074024226110363,10723.0,,0.023584906,True,0.015498652,0.0074123987,0.014150944,0.0074123987,,0.026280323,0.01954178,0.0074123987,0.041778974
0.020215634,0.008760108,0.008760108,0.022237197,0.012803234,1486.0,Human,0.012803234,0.0026954177,0.026280323,2II_E,0.015498652,0.010107817,0.01684636,0.03908356,0.45222074,0.024932615,2008,0.03773585,0.013477089,0.017520215,0.00606469,0.014150944,0.0074123987,0.01819407,0.01212938,0.013477089,0.0053908355,0.0074123987,0.014150944,0.00606469,0.010107817,0.013477089,0.01212938,0.026954178,True,hDenV2/Indonesia/SN-MKS3007380/2008,0.039757412,0.0067385444,0.013477089,II,0.014150944,0.010781671,0.014824797,0.01819407,0.004716981,0.014150944,11.0,0.010107817,0.013477089,0.028975742,0.009433962,0.016172506,0.01212938,0.014824797,gisaid,0.0074123987,KC762666.1,0.010107817,0.026280323,0.022911051,DENV2,0.021563342,0.013477089,0.0026954177,0.0,0.026954178,Asia / Indonesia / South Sulawesi / Makassar,0.009433962,0.0074024226110363,10723.0,,0.02425876,True,0.014150944,0.0074123987,0.013477089,0.0074123987,,0.026280323,0.017520215,0.009433962,0.04043127
0.021563342,0.008760108,0.010107817,0.021563342,0.011455526,1486.0,Human,0.013477089,0.0026954177,0.027628032,2II_D.3,0.014824797,0.010781671,0.016172506,0.038409702,0.44952893,0.025606468,2008,0.03773585,0.014150944,0.020215634,0.0053908355,0.012803234,0.0074123987,0.018867925,0.01212938,0.01212938,0.0040431265,0.008760108,0.013477089,0.0053908355,0.011455526,0.012803234,0.011455526,0.026954178,True,hDenV2/Indonesia/SN-MKS-IF011391/2008,0.03908356,0.0053908355,0.013477089,II,0.014824797,0.010107817,0.017520215,0.01684636,0.0033692722,0.013477089,11.0,0.010107817,0.012803234,0.028301887,0.009433962,0.016172506,0.010781671,0.014150944,gisaid,0.008760108,KC762677.1,0.010781671,0.027628032,0.020889487,DENV2,0.022911051,0.014824797,0.0026954177,0.0,0.026954178,Asia / Indonesia / South Sulawesi / Makassar,0.008086253,0.0074024226110363,10723.0,,0.023584906,True,0.016172506,0.0074123987,0.013477089,0.00606469,,0.025606468,0.020215634,0.008760108,0.04110512
0.01954178,0.008760108,0.009433962,0.021563342,0.012803234,1486.0,Human,0.014150944,0.0026954177,0.026954178,2II_E,0.015498652,0.010107817,0.01684636,0.038409702,0.45154777,0.026280323,2007,0.03773585,0.014150944,0.018867925,0.0067385444,0.013477089,0.0074123987,0.018867925,0.01212938,0.01212938,0.004716981,0.0074123987,0.013477089,0.00606469,0.009433962,0.01212938,0.012803234,0.028301887,True,hDenV2/Indonesia/SN-MKS-0502370/2007,0.039757412,0.00606469,0.01212938,II,0.014150944,0.010781671,0.015498652,0.01819407,0.004716981,0.012803234,11.0,0.010107817,0.013477089,0.027628032,0.009433962,0.01684636,0.01212938,0.015498652,gisaid,0.0074123987,KC762656.1,0.010107817,0.026954178,0.022237197,DENV2,0.021563342,0.013477089,0.0026954177,0.0,0.026280323,Asia / Indonesia / South Sulawesi / Makassar,0.008760108,0.0074024226110363,10723.0,,0.024932615,True,0.015498652,0.0074123987,0.013477089,0.0067385444,,0.025606468,0.018867925,0.009433962,0.04043127
0.022237197,0.008760108,0.009433962,0.020889487,0.01212938,1486.0,Human,0.011455526,0.0026954177,0.026954178,2II_F,0.01684636,0.008760108,0.01684636,0.04043127,0.44952893,0.025606468,2007,0.037061993,0.014150944,0.01684636,0.0053908355,0.012803234,0.0074123987,0.01954178,0.008760108,0.012803234,0.0033692722,0.008086253,0.014150944,0.00606469,0.008760108,0.012803234,0.01212938,0.028301887,True,hDenV2/Indonesia/SN-MKS-0091384/2007,0.038409702,0.00606469,0.014824797,II,0.014824797,0.010781671,0.01684636,0.01954178,0.004716981,0.014150944,11.0,0.010107817,0.012803234,0.028301887,0.010781671,0.017520215,0.010781671,0.014824797,gisaid,0.0074123987,KC762670.1,0.01212938,0.026954178,0.020215634,DENV2,0.022911051,0.015498652,0.0033692722,0.0,0.026954178,Asia / Indonesia / South Sulawesi / Makassar,0.008760108,0.0074024226110363,10723.0,,0.021563342,True,0.01684636,0.0074123987,0.012803234,0.004716981,,0.026280323,0.01954178,0.008086253,0.041778974
0.020215634,0.010107817,0.009433962,0.020215634,0.012803234,1486.0,Human,0.012803234,0.0026954177,0.026954178,2II_E,0.014824797,0.010781671,0.01684636,0.03908356,0.45087484,0.025606468,2007,0.037061993,0.014824797,0.017520215,0.0053908355,0.014150944,0.0067385444,0.017520215,0.012803234,0.013477089,0.00606469,0.0074123987,0.014824797,0.0053908355,0.009433962,0.013477089,0.013477089,0.027628032,True,hDenV2/Indonesia/SN-MKS-0084374/2007,0.039757412,0.0053908355,0.013477089,II,0.014824797,0.011455526,0.014824797,0.01819407,0.0040431265,0.013477089,10.0,0.010107817,0.013477089,0.028301887,0.009433962,0.016172506,0.011455526,0.015498652,gisaid,0.0074123987,KC762660.1,0.010781671,0.027628032,0.022911051,DENV2,0.022911051,0.012803234,0.0026954177,0.0,0.027628032,Asia / Indonesia / South Sulawesi / Makassar,0.009433962,0.0067294751009421,10723.0,,0.022911051,True,0.014150944,0.0053908355,0.013477089,0.0074123987,,0.026280323,0.017520215,0.008760108,0.04043127
0.020215634,0.010107817,0.008760108,0.022911051,0.012803234,1486.0,Human,0.011455526,0.0026954177,0.026954178,2II_E,0.016172506,0.009433962,0.01684636,0.03908356,0.45154777,0.024932615,2007,0.037061993,0.013477089,0.017520215,0.00606469,0.014824797,0.0067385444,0.01819407,0.01212938,0.012803234,0.00606469,0.0074123987,0.013477089,0.0053908355,0.010107817,0.013477089,0.01212938,0.026280323,True,hDenV2/Indonesia/SN-MKS-0297376/2007,0.04110512,0.00606469,0.014150944,II,0.014150944,0.010781671,0.015498652,0.01819407,0.0040431265,0.014150944,11.0,0.011455526,0.013477089,0.028975742,0.009433962,0.016172506,0.01212938,0.014824797,gisaid,0.008086253,KC762662.1,0.008760108,0.026954178,0.022911051,DENV2,0.021563342,0.013477089,0.0013477089,0.0,0.026954178,Asia / Indonesia / South Sulawesi / Makassar,0.008760108,0.0074024226110363,10723.0,,0.023584906,True,0.014150944,0.0074123987,0.014150944,0.0074123987,,0.025606468,0.018867925,0.010107817,0.039757412
0.020215634,0.008760108,0.009433962,0.022911051,0.01212938,1486.0,Human,0.01212938,0.0026954177,0.026954178,2II_E,0.014824797,0.010107817,0.016172506,0.03908356,0.4502019,0.025606468,2007,0.03773585,0.014150944,0.01684636,0.0067385444,0.014150944,0.0074123987,0.01819407,0.01212938,0.01212938,0.004716981,0.008086253,0.014824797,0.00606469,0.010107817,0.014150944,0.01212938,0.027628032,True,hDenV2/Indonesia/SN-MKS-0417369/2007,0.039757412,0.00606469,0.013477089,II,0.014150944,0.010107817,0.016172506,0.01819407,0.0040431265,0.013477089,11.0,0.010107817,0.013477089,0.028301887,0.009433962,0.01684636,0.012803234,0.015498652,gisaid,0.008760108,KC762655.1,0.010781671,0.026954178,0.021563342,DENV2,0.020889487,0.013477089,0.0026954177,0.0,0.027628032,Asia / Indonesia / South Sulawesi / Makassar,0.008760108,0.0074024226110363,10723.0,,0.022911051,True,0.016172506,0.0074123987,0.014150944,0.0074123987,,0.02425876,0.017520215,0.008760108,0.039757412
0.020889487,0.010107817,0.009433962,0.022237197,0.012803234,1486.0,Human,0.01212938,0.0026954177,0.026280323,2II_E,0.015498652,0.009433962,0.01684636,0.03908356,0.45222074,0.024932615,2007,0.037061993,0.013477089,0.01819407,0.00606469,0.014824797,0.0067385444,0.01819407,0.01212938,0.013477089,0.0053908355,0.0074123987,0.013477089,0.00606469,0.009433962,0.013477089,0.01212938,0.026954178,True,hDenV2/Indonesia/SN-MKS-0412375/2007,0.039757412,0.0067385444,0.013477089,II,0.014150944,0.010781671,0.015498652,0.018867925,0.0040431265,0.014824797,11.0,0.010781671,0.013477089,0.028975742,0.009433962,0.016172506,0.01212938,0.015498652,gisaid,0.008086253,KC762661.1,0.008760108,0.025606468,0.022911051,DENV2,0.022237197,0.013477089,0.0020215632,0.0,0.026280323,Asia / Indonesia / South Sulawesi / Makassar,0.008760108,0.0074024226110363,10723.0,,0.023584906,True,0.014150944,0.0067385444,0.014150944,0.0074123987,,0.025606468,0.01819407,0.010781671,0.039757412
0.020889487,0.008760108,0.009433962,0.021563342,0.01212938,1486.0,Human,0.014150944,0.0026954177,0.026954178,2II_E,0.014824797,0.01212938,0.01684636,0.03908356,0.45154777,0.025606468,2007,0.038409702,0.013477089,0.017520215,0.0053908355,0.013477089,0.0067385444,0.01819407,0.01212938,0.012803234,0.0053908355,0.0074123987,0.013477089,0.0053908355,0.008760108,0.01212938,0.011455526,0.027628032,True,hDenV2/Indonesia/SN-MKS-0082372/2007,0.039757412,0.00606469,0.014150944,II,0.014824797,0.010781671,0.01684636,0.017520215,0.004716981,0.014150944,11.0,0.010107817,0.013477089,0.027628032,0.010781671,0.01684636,0.01212938,0.015498652,gisaid,0.0074123987,KC762658.1,0.010781671,0.026280323,0.022237197,DENV2,0.022237197,0.013477089,0.0026954177,0.0,0.027628032,Asia / Indonesia / South Sulawesi / Makassar,0.009433962,0.0074024226110363,10723.0,,0.023584906,True,0.014150944,0.0074123987,0.013477089,0.0067385444,,0.026280323,0.01819407,0.008086253,0.039757412
0.022237197,0.008760108,0.009433962,0.020889487,0.01212938,1486.0,Human,0.011455526,0.0026954177,0.026954178,2II_F,0.01684636,0.008760108,0.01684636,0.04043127,0.448856,0.025606468,2007,0.037061993,0.014150944,0.01684636,0.0053908355,0.012803234,0.0074123987,0.01954178,0.008760108,0.012803234,0.0033692722,0.008086253,0.014150944,0.00606469,0.008760108,0.012803234,0.01212938,0.028301887,True,hDenV2/Indonesia/SN-MKS-0071383/2007,0.03908356,0.00606469,0.014150944,II,0.014824797,0.010781671,0.01684636,0.01954178,0.004716981,0.014150944,11.0,0.010781671,0.012803234,0.028301887,0.010107817,0.017520215,0.010781671,0.014824797,gisaid,0.0074123987,KC762669.1,0.01212938,0.026954178,0.020215634,DENV2,0.022911051,0.015498652,0.0033692722,0.0,0.026280323,Asia / Indonesia / South Sulawesi / Makassar,0.008760108,0.0074024226110363,10723.0,,0.022237197,True,0.01684636,0.0074123987,0.012803234,0.004716981,,0.026280323,0.01954178,0.008086253,0.041778974
